Sex,VehicleType,Claims,Term,Discount,AgeCat,VehicleAgeCat
U,G,0,0.752908967,20,0,4
U,G,0,0.79945243,0,0,4
U,G,0,0.249144422,20,0,4
U,G,0,0.599589322,0,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.837782341,10,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.752908967,0,0,4
U,G,0,0.711841205,20,0,4
U,G,0,0.188911704,10,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.251882272,0,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.670773443,20,0,5
U,G,0,0.167008898,20,0,4
U,G,0,0.944558522,0,0,4
U,G,0,0.167008898,20,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.613278576,10,0,4
U,G,0,0.670773443,20,0,4
U,G,1,0.670773443,10,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.084873374,20,0,4
U,G,1,0.377823409,0,0,4
U,G,0,0.585900068,10,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.572210815,0,0,4
U,G,0,0.574948665,20,0,4
U,G,0,0.577686516,20,0,4
U,G,0,0.577686516,0,0,4
U,G,0,0.457221082,0,0,2
U,G,0,0.585900068,20,0,4
U,G,0,0.503764545,0,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.084873374,10,0,4
U,G,0,0.405201917,10,0,5
U,G,0,0.988364134,10,0,4
U,G,0,0.503764545,0,0,4
U,G,0,0.991101985,0,0,5
U,G,0,0.503764545,20,0,4
U,G,0,0.845995893,0,0,2
U,G,0,0.495550993,20,0,4
U,G,0,0.914442163,0,0,5
U,G,0,0.503764545,20,0,4
U,G,0,0.982888433,0,0,4
U,G,0,0.503764545,10,0,4
U,G,1,0.999315537,20,0,4
U,G,1,0.881587954,0,0,4
U,G,0,0.503764545,20,0,4
U,G,1,0.774811773,0,0,4
U,G,0,0.914442163,0,0,4
U,G,0,0.914442163,10,0,4
U,G,0,0.569472964,0,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.41889117,10,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.41889117,20,0,5
U,G,0,0.41889117,0,0,4
U,G,0,0.377823409,10,0,4
U,G,0,0.339493498,10,0,4
U,G,0,0.388774812,20,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.262833676,0,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.837782341,10,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.774811773,10,0,4
U,G,1,0.802190281,20,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.386036961,0,0,4
U,G,0,0.158795346,0,0,4
U,G,0,0.167008898,20,0,4
U,G,0,0.670773443,10,0,4
U,G,0,0.681724846,0,0,4
U,G,0,0.167008898,0,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.167008898,10,0,4
U,G,0,0.969199179,0,0,2
U,G,0,0.084873374,20,0,4
U,G,0,0.818617385,0,0,4
U,G,0,0.741957563,0,0,4
U,G,0,0.057494867,10,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.585900068,0,0,4
U,G,0,0.585900068,0,0,4
U,G,0,0.065708419,20,0,4
U,G,0,0.323066393,0,0,4
U,G,0,0.583162218,0,0,4
U,G,0,0.561259411,10,0,4
U,G,1,0.83504449,0,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.334017796,20,0,4
U,G,1,0.999315537,20,0,4
U,G,0,0.999315537,0,0,4
U,G,0,0.999315537,0,0,4
U,G,0,0.914442163,20,0,4
U,G,0,0.914442163,20,0,4
U,G,0,0.41889117,0,0,4
U,G,0,0.358658453,0,0,4
U,G,0,0.914442163,20,0,4
U,G,0,0.878850103,20,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.249144422,20,0,4
U,G,1,0.837782341,10,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.720054757,10,0,4
U,G,0,0.837782341,0,0,4
U,G,1,0.832306639,0,0,4
U,G,0,0.807665982,20,0,4
U,G,0,0.752908967,10,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.752908967,20,0,4
U,G,1,0.752908967,10,0,4
U,G,0,0.164271047,0,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.755646817,10,0,4
U,G,0,0.251882272,0,0,4
U,G,0,0.750171116,20,0,4
U,G,1,0.752908967,20,0,4
U,G,0,0.720054757,10,0,4
U,G,0,0.73100616,10,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.240930869,10,0,4
U,G,0,0.662559891,20,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.528405202,0,0,4
U,G,0,0.517453799,20,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.585900068,0,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.377823409,20,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.999315537,20,0,3
U,G,0,0.583162218,20,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.503764545,0,0,4
U,G,0,0.616016427,0,0,4
U,G,0,0.503764545,20,0,4
U,G,1,0.999315537,0,0,4
U,G,0,0.826830938,10,0,4
U,G,0,0.747433265,0,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.999315537,10,0,4
U,G,0,0.503764545,20,0,4
U,G,0,0.999315537,10,0,4
U,G,1,0.503764545,20,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.503764545,20,0,4
U,G,0,0.27652293,10,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.914442163,20,0,4
U,G,0,0.38329911,20,0,4
U,G,0,0.295687885,0,0,4
U,G,0,0.41889117,10,0,4
U,G,0,0.281998631,0,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.5229295,0,0,4
U,G,0,0.492813142,0,0,4
U,G,0,0.334017796,0,0,4
U,G,0,0.936344969,20,0,4
U,G,1,0.410677618,20,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.670773443,10,0,4
U,G,0,0.167008898,10,0,4
U,G,0,0.030116359,0,0,4
U,G,0,0.585900068,10,0,4
U,G,0,0.525667351,0,0,4
U,G,0,0.585900068,10,0,4
U,G,0,0.498288843,10,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.084873374,10,0,4
U,G,0,0.569472964,10,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.999315537,10,0,4
U,G,0,0.999315537,10,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.993839836,10,0,4
U,G,0,0.199863108,10,0,4
U,G,0,0.911704312,20,0,4
U,G,0,0.490075291,0,0,4
U,G,0,0.161533196,10,0,4
U,G,0,0.837782341,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.804928131,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.251882272,10,0,4
U,G,0,0.922655715,0,0,4
U,G,0,0.747433265,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.752908967,0,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.914442163,10,0,3
U,G,0,0.670773443,20,0,4
U,G,0,0.167008898,10,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.481861739,10,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.438056126,20,0,4
U,G,1,0.449007529,20,0,4
U,G,0,0.334017796,0,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.167008898,20,0,4
U,G,0,0.837782341,10,0,4
U,G,0,0.517453799,0,0,4
U,G,0,0.202600958,10,0,4
U,G,0,0.892539357,0,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.246406571,20,0,4
U,G,0,0.235455168,20,0,4
U,G,0,0.188911704,20,0,4
U,G,0,0.161533196,20,0,4
U,G,0,0.167008898,10,0,4
U,G,0,0.635181383,0,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.043805613,20,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.908966461,20,0,4
U,G,0,0.084873374,20,0,4
U,G,0,0.906228611,0,0,4
U,G,0,0.788501027,20,0,4
U,G,0,0.911704312,10,0,4
U,G,0,0.752908967,10,0,4
U,G,0,0.914442163,20,0,4
U,G,0,0.17522245,0,0,4
U,G,0,0.914442163,0,0,4
U,G,0,0.334017796,10,0,4
U,G,0,0.213552361,0,0,4
U,G,0,0.167008898,10,0,4
U,G,0,0.837782341,20,0,3
U,G,0,0.837782341,20,0,4
U,G,0,0.084873374,10,0,4
U,G,0,0.585900068,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.588637919,0,0,4
U,G,0,0.34770705,10,0,4
U,G,0,0.027378508,10,0,4
U,G,0,0.755646817,20,0,4
U,G,0,0.714579055,20,0,4
U,G,0,0.752908967,10,0,4
U,G,0,0.698151951,0,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.670773443,10,0,4
U,G,0,0.164271047,10,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.366872006,0,0,4
U,G,1,0.670773443,10,0,4
U,G,0,0.082135524,0,0,4
U,G,0,0.585900068,0,0,4
U,G,0,0.561259411,10,0,4
U,G,0,0.213552361,10,0,4
U,G,0,0.334017796,20,0,4
U,G,0,0.999315537,10,0,4
U,G,0,0.492813142,0,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.495550993,20,0,4
U,G,0,0.503764545,20,0,4
U,G,0,0.55578371,0,0,4
U,G,0,0.399726215,10,0,4
U,G,0,0.41889117,0,0,4
U,G,0,0.41889117,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.087611225,10,0,4
U,G,1,0.837782341,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.999315537,0,0,4
U,G,1,0.999315537,20,0,4
U,G,2,0.999315537,0,0,4
U,G,0,0.999315537,10,0,4
U,G,0,0.670773443,10,0,3
U,G,0,0.999315537,0,0,4
U,G,1,0.914442163,20,0,4
U,G,0,0.334017796,10,0,4
U,G,0,0.999315537,0,0,4
U,G,1,0.914442163,0,0,4
U,G,0,1.0,10,0,4
U,G,0,0.421629021,10,0,4
U,G,0,0.837782341,20,0,4
U,G,1,0.876112252,0,0,3
U,G,0,0.914442163,10,0,4
U,G,0,0.752908967,20,0,4
U,G,0,0.476386037,20,0,3
U,G,0,0.999315537,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.837782341,20,0,3
U,G,0,0.783025325,20,0,3
U,G,0,0.657084189,10,0,3
U,G,0,0.334017796,10,0,3
U,G,0,0.752908967,20,0,4
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.739219713,0,0,4
U,G,0,0.722792608,0,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.750171116,20,0,3
U,G,0,0.668035592,20,0,4
U,G,0,0.736481862,10,0,3
U,G,0,0.657084189,20,0,3
U,G,0,0.509240246,0,0,4
U,G,0,0.670773443,20,0,3
U,G,0,0.147843943,0,0,3
U,G,0,0.741957563,0,0,3
U,G,0,0.65982204,20,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.895277207,0,0,3
U,G,0,0.251882272,20,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.670773443,0,0,3
U,G,0,0.251882272,20,0,4
U,G,0,0.618754278,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.550308008,10,0,3
U,G,0,0.062970568,10,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.59137577,0,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.5229295,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.533880904,20,0,3
U,G,2,0.999315537,0,0,3
U,G,0,0.503764545,0,0,3
U,G,0,0.999315537,10,0,2
U,G,0,0.503764545,20,0,4
U,G,0,0.755646817,0,0,4
U,G,0,0.503764545,20,0,3
U,G,0,0.503764545,10,0,3
U,G,0,0.503764545,10,0,3
U,G,0,0.481861739,10,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.503764545,10,0,3
U,G,0,0.971937029,0,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.914442163,20,0,3
U,G,1,0.755646817,10,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,10,0,3
U,G,0,0.407939767,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.410677618,0,0,3
U,G,0,0.914442163,0,0,3
U,G,0,0.670773443,0,0,5
U,G,0,0.41889117,20,0,3
U,G,0,0.353182752,20,0,3
U,G,0,0.837782341,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.829568789,10,0,3
U,G,0,0.837782341,0,0,3
U,G,0,0.334017796,10,0,3
U,G,0,0.147843943,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.670773443,0,0,4
U,G,0,0.334017796,10,0,3
U,G,0,0.334017796,10,0,3
U,G,1,0.837782341,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.813141684,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.79945243,20,0,3
U,G,0,0.265571526,10,0,3
U,G,0,0.334017796,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.240930869,20,0,3
U,G,0,0.752908967,20,0,4
U,G,0,0.251882272,20,0,4
U,G,0,0.167008898,20,0,4
U,G,0,0.752908967,10,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,20,0,3
U,G,1,0.752908967,10,0,3
U,G,0,0.240930869,10,0,3
U,G,0,0.251882272,0,0,3
U,G,0,0.005475702,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,0,0,3
U,G,0,0.167008898,20,0,4
U,G,0,0.769336071,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.752908967,0,0,3
U,G,1,0.670773443,20,0,3
U,G,0,0.057494867,10,0,3
U,G,0,0.670773443,10,0,3
U,G,0,0.167008898,10,0,4
U,G,0,0.167008898,0,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.1724846,0,0,3
U,G,0,0.670773443,10,0,3
U,G,0,0.985626283,0,0,3
U,G,0,0.506502396,0,0,3
U,G,0,0.167008898,10,0,4
U,G,0,0.670773443,20,0,4
U,G,0,0.084873374,20,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.993839836,10,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.073921971,10,0,3
U,G,0,0.334017796,10,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.084873374,0,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.027378508,0,0,3
U,G,0,0.024640657,10,0,3
U,G,0,0.134154689,20,0,4
U,G,0,0.999315537,10,0,3
U,G,0,0.386036961,0,0,3
U,G,0,0.999315537,10,0,3
U,G,1,0.999315537,10,0,3
U,G,0,0.999315537,10,0,3
U,G,0,0.758384668,0,0,3
U,G,0,0.999315537,10,0,3
U,G,1,0.503764545,10,0,3
U,G,0,0.947296372,10,0,3
U,G,0,0.999315537,10,0,3
U,G,0,0.169746749,0,0,3
U,G,1,0.999315537,10,0,3
U,G,0,0.709103354,20,0,2
U,G,0,0.670773443,10,0,4
U,G,0,0.999315537,20,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.950034223,20,0,3
U,G,0,0.928131417,10,0,3
U,G,1,0.914442163,0,0,3
U,G,0,0.703627652,0,0,3
U,G,0,0.914442163,0,0,3
U,G,0,0.334017796,20,0,4
U,G,0,0.914442163,0,0,3
U,G,0,0.167008898,10,0,4
U,G,1,0.914442163,20,0,3
U,G,0,0.854209446,20,0,3
U,G,0,0.837782341,10,0,3
U,G,0,0.914442163,20,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.83504449,20,0,3
U,G,0,0.837782341,20,0,3
U,G,0,0.837782341,20,0,3
U,G,0,0.837782341,20,0,3
U,G,0,0.084873374,20,0,4
U,G,0,0.262833676,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.79945243,20,0,3
U,G,0,0.802190281,20,0,3
U,G,1,0.837782341,0,0,3
U,G,1,0.334017796,20,0,3
U,G,1,0.752908967,20,0,3
U,G,0,0.273785079,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,10,0,4
U,G,0,0.752908967,0,0,3
U,G,0,0.769336071,0,0,3
U,G,0,0.747433265,20,0,3
U,G,1,0.752908967,0,0,3
U,G,0,0.720054757,20,0,3
U,G,0,0.24366872,20,0,3
U,G,0,0.435318275,0,0,3
U,G,0,0.084873374,20,0,3
U,G,1,0.733744011,0,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.339493498,0,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,10,0,3
U,G,0,0.733744011,10,0,3
U,G,0,0.498288843,10,0,3
U,G,0,0.446269678,0,0,3
U,G,0,0.752908967,20,0,4
U,G,0,0.670773443,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.668035592,20,0,3
U,G,0,0.668035592,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.662559891,0,0,3
U,G,0,0.574948665,20,0,3
U,G,0,0.616016427,10,0,3
U,G,0,0.629705681,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.999315537,10,0,3
U,G,0,0.610540726,0,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.386036961,10,0,3
U,G,0,0.585900068,10,0,3
U,G,1,0.585900068,0,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.887063655,0,0,4
U,G,0,0.585900068,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.084873374,0,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.501026694,20,0,3
U,G,0,0.517453799,20,0,3
U,G,0,0.049281314,20,0,4
U,G,0,0.999315537,20,0,4
U,G,0,0.503764545,0,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.449007529,0,0,3
U,G,0,0.479123888,20,0,3
U,G,0,0.399726215,10,0,3
U,G,0,0.484599589,0,0,3
U,G,0,0.498288843,20,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,10,0,3
U,G,0,0.205338809,0,0,3
U,G,1,0.251882272,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.238193019,20,0,3
U,G,0,0.17522245,0,0,3
U,G,1,0.251882272,20,0,3
U,G,0,0.238193019,20,0,3
U,G,0,0.210814511,20,0,3
U,G,1,0.298425736,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.394250513,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.681724846,0,0,3
U,G,0,0.202600958,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.199863108,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.470910335,0,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.202600958,20,0,3
U,G,0,0.161533196,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.648870637,10,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.134154689,20,0,3
U,G,0,0.134154689,20,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.125941136,10,0,3
U,G,1,0.670773443,10,0,4
U,G,0,0.167008898,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.580424367,20,0,3
U,G,0,0.076659822,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.484599589,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.06844627,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.164271047,0,0,3
U,G,0,0.164271047,0,0,3
U,G,0,0.911704312,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.049281314,20,0,3
U,G,0,0.676249144,10,0,3
U,G,0,0.741957563,0,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.084873374,20,0,3
U,G,1,0.999315537,0,0,3
U,G,0,0.733744011,0,0,3
U,G,0,0.914442163,20,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.503764545,0,0,3
U,G,0,0.34770705,0,0,3
U,G,0,0.977412731,20,0,3
U,G,1,0.999315537,10,0,3
U,G,0,0.914442163,20,0,3
U,G,0,0.057494867,20,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.503764545,20,0,3
U,G,1,0.503764545,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.898015058,20,0,3
U,G,0,0.878850103,20,0,3
U,G,0,0.881587954,20,0,3
U,G,0,0.911704312,20,0,3
U,G,1,0.837782341,20,0,3
U,G,0,0.840520192,20,0,3
U,G,0,0.542094456,0,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.815879535,20,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.837782341,10,0,3
U,G,1,0.796714579,20,0,3
U,G,0,0.769336071,10,0,3
U,G,1,0.752908967,20,0,3
U,G,1,0.752908967,20,0,3
U,G,0,0.769336071,20,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.752908967,10,0,3
U,G,0,0.752908967,10,0,3
U,G,0,0.711841205,20,0,3
U,G,0,0.670773443,10,0,3
U,G,0,0.665297741,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.711841205,10,0,3
U,G,0,0.752908967,20,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.747433265,0,0,3
U,G,1,0.670773443,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.55578371,20,0,3
U,G,0,0.240930869,0,0,3
U,G,0,0.648870637,20,0,3
U,G,0,0.635181383,10,0,3
U,G,0,0.640657084,20,0,3
U,G,0,0.670773443,20,0,3
U,G,0,0.334017796,20,0,3
U,G,1,0.670773443,10,0,3
U,G,1,0.804928131,10,0,3
U,G,1,0.602327173,20,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.605065024,0,0,3
U,G,0,0.251882272,10,0,3
U,G,0,0.585900068,10,0,4
U,G,0,0.585900068,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.585900068,0,0,3
U,G,0,0.569472964,20,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.585900068,10,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.585900068,20,0,3
U,G,0,0.503764545,20,0,3
U,G,0,0.501026694,20,0,3
U,G,0,0.459958932,20,0,3
U,G,0,0.481861739,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,10,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,10,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.394250513,0,0,3
U,G,0,0.413415469,10,0,3
U,G,1,0.914442163,0,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,20,0,3
U,G,0,0.41889117,0,0,3
U,G,1,0.38329911,20,0,3
U,G,1,0.41889117,20,0,3
U,G,0,0.402464066,10,0,3
U,G,0,0.914442163,20,0,3
U,G,0,0.355920602,10,0,3
U,G,0,0.407939767,0,0,3
U,G,0,0.334017796,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.355920602,10,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.334017796,0,0,3
U,G,0,0.145106092,10,0,3
U,G,0,0.295687885,0,0,3
U,G,0,0.334017796,20,0,3
U,G,0,0.569472964,0,0,3
U,G,0,0.837782341,20,0,4
U,G,0,0.314852841,20,0,3
U,G,0,0.837782341,10,0,3
U,G,0,0.314852841,20,0,3
U,G,0,0.796714579,10,0,3
U,G,1,0.164271047,20,0,3
U,G,0,0.837782341,10,0,3
U,G,0,0.251882272,10,0,3
U,G,0,0.837782341,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.240930869,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.232717317,20,0,3
U,G,0,0.334017796,20,0,4
U,G,0,0.251882272,20,0,3
U,G,0,0.334017796,10,0,3
U,G,0,0.251882272,0,0,3
U,G,0,0.221765914,10,0,3
U,G,0,0.232717317,0,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.251882272,20,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.199863108,20,0,3
U,G,0,0.17522245,20,0,3
U,G,0,0.229979466,10,0,3
U,G,1,0.583162218,0,0,3
U,G,0,0.919917865,0,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.334017796,10,0,3
M,G,0,0.167008898,20,0,3
U,G,0,0.164271047,10,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.167008898,20,0,3
U,G,0,0.197125257,0,0,3
U,G,0,0.325804244,20,0,3
U,G,0,0.134154689,10,0,3
U,G,0,0.999315537,10,0,3
U,G,0,0.123203285,0,0,3
U,G,0,0.167008898,10,0,3
U,G,0,0.167008898,0,0,3
U,G,0,0.057494867,20,0,3
U,G,0,0.084873374,20,0,3
U,G,0,0.958247776,10,0,3
U,G,0,0.084873374,10,0,3
U,G,0,0.569472964,0,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.169746749,20,0,3
U,G,0,0.503764545,10,0,3
U,G,0,0.999315537,20,0,3
U,G,0,0.317590691,20,0,3
U,G,0,0.013689254,20,0,3
U,G,0,0.999315537,10,0,3
U,G,0,0.999315537,0,0,3
U,G,0,0.944558522,0,0,3
U,G,0,0.911704312,0,0,3
U,G,0,0.13963039,20,0,3
